image_path,content_hash,perceptual_hash,duplicate_group_id,match_type,minimum_hamming_distance,review_status,recommended_review_action
datasets/raw/aquarium/export/test/images/IMG_2651_jpeg_jpg.rf.84b3930aa80b610cc97bf1c176763940.jpg,a952025e10cfab55fa6deb51963c7348ee6f87190b9a65dcf6ef98ea1d2eae57,b0cccabc39f87efc,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_3129_jpeg_jpg.rf.90c472dcdf9b6713ec767cc97560ceca.jpg,e157d59b1319710794049bbd225a4a30cc88c738b45a1c07c97273a2c8fb5446,c4c4bc79e0c3fe22,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_3134_jpeg_jpg.rf.50750ca778773042a3c46a1d3e480132.jpg,e6a969ca47124da9293fbd3557259b84cc6b6ed0ad08e8ed859f5e6f27c8cfd8,060e461b030041c0,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_3136_jpeg_jpg.rf.0d8fef73d4cc5e1c35ce424444d9e44b.jpg,7cec1a24f3df71b09d9435dae8cd657c29d8c5aae9a3be1ef7deb8e1bdbd87a6,d25131101c858030,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_3144_jpeg_jpg.rf.f29a36360174dc83ecef93275ed8f02e.jpg,f63f38938211b3de6cf6e652849f10bf1946e24f79c58d702c0e777cb6cb8171,d8d0b3326e7b3b23,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_3154_jpeg_jpg.rf.5f429a366c02d38bc9e2217f4508c3e0.jpg,df1a5d42b84b88f142b3c049d29a155a4784e829395eca28af8295a1320f371f,0523d2860f090741,duplicate-0001,near,6,confirmed,compare contact sheet; confirm as one group or reject false positive
datasets/raw/aquarium/export/test/images/IMG_3164_jpeg_jpg.rf.06637eee0b72df791aa729807ca45c4d.jpg,83ddfff9aa1eb996de8d4e8d9c7c45c4e953af6038d6cfacb46b82700811596f,444630bb3b4d7f5f,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_3173_jpeg_jpg.rf.6f05acaa0b22d410a5df3ea3286e227d.jpg,dd2d975694df19f9c7d9da5385dce38b9bdcd601af4887da3e822d920904b857,9b5335b7fdf9f9f1,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_3175_jpeg_jpg.rf.686c7d36e049eea974a363e99bf0bee0.jpg,e054ea3a24bfdd005966b87123d0efd4b9e76bdef0ed298ad3790da16eaaae49,9b1938b7f3b9fcf8,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8331_jpg.rf.ec024bdf1e9de02b020b5e6505c1c58b.jpg,3bbf6f3dd288dbd4375af811ab19cb0fc0ebb9db4468e4850b9561fa97aa4f97,2848202020a4b411,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8343_jpg.rf.2d88000497d74d72aedc118b125a0c07.jpg,1cd0647dce0fad47d328d9ab28c1ba271bcfc8a6bfd8052415a016d49fc3c9b5,53d2d233090c2405,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8395_jpg.rf.3bebece033961c9f665571644a14261f.jpg,07d0f12f5228f59330f0054a884d801cd79f01d1033f3fc8d31d0379fdae8f43,470f1f0f0f1b0b0e,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8396_jpg.rf.106a6ced5c649ea81f0de8ecaa4ff3b8.jpg,bcd22d82f8a6e232fe52f7ff26906f5eb77e77e44ce23c6d8e6ec38f646a6c87,579f1f4f1f1b070e,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8404_jpg.rf.265b89e862a375f6b89f781ea60ed480.jpg,0aa0845b243439148f975cfd81736d8093da881df7f0127a5cc2a40303e41bef,60c1811338383808,duplicate-0002,near,5,confirmed,compare contact sheet; confirm as one group or reject false positive
datasets/raw/aquarium/export/test/images/IMG_8420_jpg.rf.31f1d5f1440e48ccf1dee988b565911b.jpg,b46c262f4b3b9504c602fe934e212970151b83dea3a98edb16491687ba976c60,ccd11119791e7d5d,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8452_jpg.rf.6bbff701ab93e29553b3a70137fd4e66.jpg,1f391bf7149005ef127e7e7780e64a9e6f5793ee5e165f574e84f3f46f7581e6,3b72ec1c08000400,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8490_jpg.rf.1836542cf054c6d303a2dd05d4194d7f.jpg,c83304e35e8cd48263ebce08c40c157ebcdcf810d8fbf715ac08ac8d307d4564,bfa99b5c920fbfb9,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8497_MOV-0_jpg.rf.5c59bd1bf7d8fd7a20999d51a79a12c0.jpg,1e1b4a92af3d23518e9c8cf90fe964f1978edfb8cb0697e4793e92e8994369eb,5a38611c01190e7f,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8497_MOV-3_jpg.rf.fd813e14681c8b41e709a500748ce46a.jpg,1452d9d16fac53fdbd167684b94e30c1aad1027b0f2db573627e8a8b8a4672ba,090b13c72f1fffef,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8497_MOV-5_jpg.rf.3deffb208d656b7845661c5e33dd1afb.jpg,2ea84b19345b216c03309e888c967b174d7f96b099d1160ead3e992342fd1d7b,b17460303eca011f,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8513_MOV-0_jpg.rf.2a2f77e3f73630b60aaf6ad3ca4ed130.jpg,4c89f8da2b9b12e41f9c044907f0482dafd80f364daaa695365934dc1e6e169e,2def1710307bc1cd,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8515_jpg.rf.98a9daca7c5a5bad9872bd7fb2d4f198.jpg,8149422b4d96e8cd9fa5c364587318b7ac37e34557c83bea51d2e84874c598aa,37370f07373b737b,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8582_MOV-0_jpg.rf.aa8304d7a5112d63c8841d96160d42cd.jpg,68fee56cfddd9d51d56fc7a3e922606d9d240d083fe12567f36fc8cea77498be,040006323923d3c8,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8582_MOV-3_jpg.rf.c7dde0639837077f76428d70223368a4.jpg,7b2b7ffeda30388ceeaf49eab9e748974620e262ef0fff70ae78fb367362a5a0,70c0cf7b6fdff6f9,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8582_MOV-5_jpg.rf.9d7a26fbf145ce39ab0831b4e6bc1f1e.jpg,41e9e56bdf5f5c243c2d37905cd72b736e96a3a989fc89d9b25402f934d7d88e,80c0100c0fced0e0,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8590_MOV-2_jpg.rf.2136fdb5dcbcd58a1dc456bb3e5bf476.jpg,4fbcab19764ca6c0d5bd465124a21dfd86fd79c5a9413eb182fb9b55830f1a33,05048c84d8e12400,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8590_MOV-5_jpg.rf.074e6d8acdd3fcad16d866c341b43769.jpg,8c4bb1f827144e043eee2a23ce5ec5615ccf49dc0517f68f699ee0e032e64864,000000020039f9c1,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8595_MOV-0_jpg.rf.312ab0b8b9fca18134aee88044f45a06.jpg,ec6f83042c01649514c9987e30295a2276df3994a7bef967e2c6924e657089ab,4cdc3439644d8f23,,unique,,not_applicable,none
datasets/raw/aquarium/export/test/images/IMG_8599_MOV-3_jpg.rf.412ebb16ea80e964b4464c50e757df0e.jpg,95d0ff80d130973457fce8a17b70f0aefce99b12ca1aa53dc1f65178d7c0b660,031f2f3f7f7f3f37,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2274_jpeg_jpg.rf.2f319e949748145fb22dcb52bb325a0c.jpg,2dbd42d793b7747cf475d828cb60b50da7b5599abc5b76b2f60b72c696ee98a2,bb8c6d64345acddd,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2275_jpeg_jpg.rf.66355520a49ba7fb7082052f7ca6fee0.jpg,d62f1b5b8da0446af46e1e4d5dbb1c46df6e7b13f32705826e9efbc644117596,0242008de3f8a121,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2276_jpeg_jpg.rf.7411b1902c81bad8cdefd2cc4eb3a97b.jpg,0c9f964d6f9eb11a854fb494c08737d7b34d98d28b1b9b47cdd16494145d4691,92ec59b3b7cbccac,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2280_jpeg_jpg.rf.5abcce5be523f6507bbaf731dd671226.jpg,1b4f4a56784acd3d0f3a48e4fef969865281ac0b1fa2ffde7da96e0e554bf74f,053409a9ad64e626,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2282_jpeg_jpg.rf.510f3bc14c3e0aa378b192199d01cae6.jpg,2b5affe01f198eed242933c28a2d11f10cc221849e3b683d067465e81d65d5b4,7b7bd2f8e3fffef9,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2283_jpeg_jpg.rf.4f28032102ddc4534410f9bf474ef1d0.jpg,40aec3a9b9e0d9aff4991be67157282a6f86adc51b6dd31d9c95017fb25b49ca,614303367458dcb2,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2284_jpeg_jpg.rf.99de11cb5727748bd3eae3afe7b415e6.jpg,09ede6181b460653022641840558beeb82625fc28c48f9c47276990766c88dd4,2903187061c0c283,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2285_jpeg_jpg.rf.4a93d99b9f0b6cccfb27bf2f4a13b99e.jpg,dbc2741749739bb48dea3e04cb81b345c60f47e63dd1460bece14c5140ee0257,0d3e6258930c0060,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2286_jpeg_jpg.rf.bbcb2046dedb8e1fb3a9519848c1a4c2.jpg,779723cadb7de69f30884aa90fd4074d8a5c731a1ba98b80cfb032e32b38a6f2,6e667c3061e06161,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2287_jpeg_jpg.rf.cce12b7bb4e49aa145398504aef84c99.jpg,dcda55bd1ca02d79155e86d6ef600f80983e1bc5f35b69f69fcbbe1ce4dfa19a,6193f3f3eb9ffcdc,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2290_jpeg_jpg.rf.3698fd48defd03b2550f7ba8b68314ee.jpg,04f0c10b34781cd9202a37aff65e4e5c15ee9b2226270bab2636a8ebafe58193,f5e4665b19619337,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2291_jpeg_jpg.rf.78e908bd2cc12eafc40a5bf3101b8b39.jpg,583ef0f308a54c700e57aae6ebd8c6fa7149fc94045b0184fe9757c8577b3198,643665752e8fb071,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2292_jpeg_jpg.rf.122a0051d4d65d8651089a2ebbc2ed85.jpg,fd84ea28fef44b01800914f267ed972315682c0d16c4b5c73953c8eec969671d,607221f633cf9030,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2293_jpeg_jpg.rf.0a25194b094d64e91068eaa7fcaf4feb.jpg,78c202239dc535f046f0240532adcb109f3ddae4af986f0935233e23b82c7cfb,03f07de1e79c33e3,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2294_jpeg_jpg.rf.be432d5740148075ba72a4194c788a0c.jpg,21cc95e601818ea5101cd5121cd511efe4d9909308466d95edf17783f65ed209,34b7a90f07838302,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2295_jpeg_jpg.rf.498a525f58666743ef5d65b7f6438adc.jpg,4e168ab9984109fa542d2583465bcbaa5a02dfd88c754a0911b88bb5394179cc,068c091e1e0e080f,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2296_jpeg_jpg.rf.56a86afeeeb9a6c12746f77b7346ff19.jpg,8c951abc6b89f048d1bb997ca4a3fc523a1eaeecf6af004c027a2c253744a634,7f33f29e1764a526,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2298_jpeg_jpg.rf.45a350037d7622eacf2a1a188b28fb54.jpg,204a47fc7f4dae70810b5ad015dbb7581c2b0002f91350349f6ccf292598514c,3410e050d0730305,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2299_jpeg_jpg.rf.19c4728e89a506c9a7dcbb2509d6a134.jpg,4f89f1505f8768134a222bacb0c574e6d5cc701b5da4073f82c249afd6a8d6ea,9a8af41a18313103,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2302_jpeg_jpg.rf.aa8d7da0c33370589f2b441c7ca26450.jpg,d4887791b2a5520b6b81da4d2d797b93334cc72c69e0be4a3a5469009f853760,5068c8424c604cc4,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2303_jpeg_jpg.rf.0c70be2d073ae94feeb463b79babaab8.jpg,0d8f58843b7bd2582fc06d808e8bfee8e058cd428f337d4c0194da415b797bd2,c08bce5ce0202001,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2304_jpeg_jpg.rf.87ed7625b3869f06caf5a9ca5720f3f4.jpg,30982f071895f1947d0748be675a8df4f9050452eb779f653f648fc19e575f80,6b534d331b061c39,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2306_jpeg_jpg.rf.9bba6ce48724517b19474b85178391c1.jpg,ae364a91eba1d057acece1ebfdab8d22b25032e3236a7124b8bf0855466aa328,6060a0b097f06020,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2307_jpeg_jpg.rf.cdea03288eac0ee043c709d25aae71a7.jpg,5d94fe24876b64be783041e40c5f19aa34b638f78dccb119dc9f1e90dd509c87,0444141f9094fefc,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2308_jpeg_jpg.rf.7f5bc9634b415d515784dc7ae7a83532.jpg,caa5af005f93480d28f325689fdb4efe2ce7d190b318b6b3f9742cc1f180d386,87e776866ef7ffef,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2309_jpeg_jpg.rf.088f73ff0b07c30ce6212eb4e3013708.jpg,ef1bac0a0f01436f337e8134bbb815a4999ce3228c73d6535aafb8d39895b39b,6278bc697078bddf,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2310_jpeg_jpg.rf.89adac79fea2745dae17668703c85ba2.jpg,51ecbc0ccbedadb44cf75bcb5b243b18d10476f3ff44025414f24fb848b392df,379393574c713a3c,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2311_jpeg_jpg.rf.69797c0319ca881b5c5bc7637e9e7aa7.jpg,70694e9800424bacfce139203943ffc1c46adc579a3a9d7faf6d9638e2a59ff6,181e9737673787f1,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2312_jpeg_jpg.rf.92a094761408320b749e7fd4e4b98b91.jpg,ce960fa5e575a784e9d14930fb65254bf2f6c09de67efafe8bef9184d5833064,3939a84e6d72b9ff,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2313_jpeg_jpg.rf.c493f660b195b8edec3ee3fa0c626868.jpg,ca25ab80b515217396aa518e4a5540cff9c19b92f0cc51b4b0ce483d3bf7a263,dcc4cc4c0b07040f,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2314_jpeg_jpg.rf.5772ea6330e776b72648b7044aeeda06.jpg,b5c77372adf5fb174bc3281c18c4cc925306e3ef5a32e0e246b0c184ed768055,4e6ec24a6707250e,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2315_jpeg_jpg.rf.299629b833341515cbe594fbe0b0b386.jpg,186a3346cc9c16b5c86459b6f6ee648ac82936763574cc423010379203d9bc93,4e6ee6d2244b0b83,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2316_jpeg_jpg.rf.bb8de66895ac8751f348c5df631f46ad.jpg,8caa9e7d7f5f512e963ec6c253791d74935243e44a995cde17c443331f952a73,7b7b77ef6f6f0fc1,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2320_jpeg_jpg.rf.4ba216e1f004fd1182ca0dfb53ccce19.jpg,c044634979d7c4fe256b19801b755ba4bbb3fd23bf5f6f2f11444567b8bf9b15,b9dc8c8ccc870a0a,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2321_jpeg_jpg.rf.77da5a058425f06403464142d4561096.jpg,e7fdec13d8c4170c535f186746ab647c841fb7f990806fe20a463fb5cb6bfa8e,e6e133232f7f691c,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2322_jpeg_jpg.rf.5cfbfdaf229269a0def35f967002aee3.jpg,9be229cfb5f947e0c8d91db683d110d6969cbbd957e9e672a19ce9ace5ec8520,31211b1f0d34397f,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2324_jpeg_jpg.rf.1f5efa1adc71c46d5037bdcd281056b9.jpg,92fcb5370b00644b96b9d7c3e9fa19b15b89690325d11e383e883ce43935fc47,03829af1df4f77de,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2326_jpeg_jpg.rf.37dc74670ccbc94d720a39e2cd046ace.jpg,93282f365551dbf66896e397e557eac2e26dfe5dfab47da9a158227e1b42ebec,c98f9f98f8b2f2b6,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2327_jpeg_jpg.rf.23ca4add8919548516415c9fe02eedf6.jpg,6ca2b1bdf820c0b5e42dda3cd61cf144aa9bfb4633b90c3d9d741103e2156633,1a0c5954583c0f24,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2328_jpeg_jpg.rf.ee3309e0a5ab09d96d9ed30bc1c1115f.jpg,6f16580261a06b51472d239d748c6b3f9f84eb8b6aef6067e6157d4e51e5c874,998a487068e8e504,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2330_jpeg_jpg.rf.5d358782dd868884a99f4f88841d2287.jpg,7c58ad743e70b27313f994c0e24f42e8c5d5ff3ae042d63ad56395a6b8523f5d,c800c021b3c1830f,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2331_jpeg_jpg.rf.430bebeabaa960aedfce00821dbf1823.jpg,24caedff0a567a64fe17b383640a6a11183f70751c629ac3ec93eca4f15601b8,e0e8c0c0e1c3c015,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2332_jpeg_jpg.rf.6987566de99decbc96cf8b50269eec32.jpg,ddcf4c369c499ed948deeb72350202096b01207ba7dfa2665f75f08b65ebbb53,c10fcfcdede1ba5e,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2335_jpeg_jpg.rf.fee7aabbe3a95b58fa737bf4537ded6f.jpg,d9d101817ed7c874a4654d7114c6f70ef91752cc131604aefb76d510b28ebcb0,da3365373d0d2d62,,unique,,not_applicable,none
datasets/raw/aquarium/export/train/images/IMG_2336_jpeg_jpg.rf.46f0754f98f042408a12adc0bfd57650.jpg,0ff077da1e69167d2aa6e6f80035b804e037e77b2561a44764f4a560c6826a4b,c7cb7e5e2e785ef7,,unique,,not_applicable,none
