regime_name,training_image_path,label_path,sample_type,underlying_real_canvas_path,source_group_id,image_hash,label_hash,class_ids_present,selection_seed,real_split_identity,synthetic_pool_identity
real_25,datasets/raw/aquarium/export/test/images/IMG_2434_jpeg_jpg.rf.8b20d3270d4fbc497c64125273f46ecb.jpg,datasets/raw/aquarium/export/test/labels/IMG_2434_jpeg_jpg.rf.8b20d3270d4fbc497c64125273f46ecb.txt,real,datasets/raw/aquarium/export/test/images/IMG_2434_jpeg_jpg.rf.8b20d3270d4fbc497c64125273f46ecb.jpg,reviewed-scene-large-blue-shark-ray,68df730c7182100fde90004ee56c505bce09999f70bd944f49dbffa5b3588d0c,3256262d16db4a404b9658955feb61f836f432d1b6cb0d05947f08766ab4810f,0;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/raw/aquarium/export/test/images/IMG_2446_jpeg_jpg.rf.06ee05e92df8e3c33073147d8f595211.jpg,datasets/raw/aquarium/export/test/labels/IMG_2446_jpeg_jpg.rf.06ee05e92df8e3c33073147d8f595211.txt,real,datasets/raw/aquarium/export/test/images/IMG_2446_jpeg_jpg.rf.06ee05e92df8e3c33073147d8f595211.jpg,reviewed-scene-large-blue-shark-ray,666d9c5eff1368774219001777a7bdb5aecf306045b62e582bbfbe7828539d73,296a4cbed15eef3436ee4cfc6b0bc56e74d5b0cfe23c876732fc8a5ff4397d3b,0;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000350-d3db4e4ee9ac.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000350-d3db4e4ee9ac.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2448_jpeg_jpg.rf.28ce79dab47ad525751d5407be09bc3d.jpg,reviewed-scene-large-blue-shark-ray,c68d90b5bd12ae49b410dc49a14297058f80326d815ae0c6e0ea41a4e7fe1b76,392f6c738936cd79021ade421e219744da08f81af2752c29ed97e8bf0cd1a839,0;2;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000037-c4dffe21b42d.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000037-c4dffe21b42d.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2450_jpeg_jpg.rf.ff673921373de3bfc275863e3befeefe.jpg,reviewed-scene-large-blue-shark-ray,23edc8929c1b5ec49e21267b5007740162d352a91f1aaab07e557bc677a0dd1b,1a68e600eda5575ad8073e3951aef4ecf794fc0d42394310b6a6be133e766f7e,0;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000003-db79c29d1f71.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000003-db79c29d1f71.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2465_jpeg_jpg.rf.7e699ec1d2e373d93dac32cd02db9438.jpg,reviewed-scene-orange-jellyfish,58a94fd51a76316ec6742e00f5e839b23171abddd0d6cb68e5097542400733b9,4b1f7ff3cb4326186a1c14997e7e07450c7b8af6673aff36d94b7717da19e36a,1;5,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000183-18ff63517f8e.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000183-18ff63517f8e.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2466_jpeg_jpg.rf.53886abb9947ec4e47405957b30fe314.jpg,reviewed-scene-orange-jellyfish,36798f2b82216f1272a0c1e4fcc2d4b683dc6cd6e720eab437baa21f282ba2f9,ca114330483c16cc2a1b0ed57c0135711f80afb64340124aafb9c6cab698d29a,0;1,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000065-ce47d46bf6b4.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000065-ce47d46bf6b4.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2468_jpeg_jpg.rf.c933cc14c99b11a90413a1490d4556db.jpg,reviewed-scene-orange-jellyfish,b4302fb76e4831a284bac44b2a63f9e02f9323717d9971b61dc325c18c30220c,385c8d259595f7ee90778eaff96f83c168581c1439fa8f3b167ff9eebb872a14,0;1,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/raw/aquarium/export/test/images/IMG_2470_jpeg_jpg.rf.75b359c8baa6866bfecf07a0e4e8c33d.jpg,datasets/raw/aquarium/export/test/labels/IMG_2470_jpeg_jpg.rf.75b359c8baa6866bfecf07a0e4e8c33d.txt,real,datasets/raw/aquarium/export/test/images/IMG_2470_jpeg_jpg.rf.75b359c8baa6866bfecf07a0e4e8c33d.jpg,reviewed-scene-orange-jellyfish,ee950af45734e7ed2fed5ac16209898c14e26a17e0d93523ade6a07d52f750fb,faf307c00f1ee30e897a5ed2e2aea3bc3799ceddc8775a7cab460babf5b345d1,1,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/raw/aquarium/export/test/images/IMG_2473_jpeg_jpg.rf.6284677f9c781b0cfeec54981a17d573.jpg,datasets/raw/aquarium/export/test/labels/IMG_2473_jpeg_jpg.rf.6284677f9c781b0cfeec54981a17d573.txt,real,datasets/raw/aquarium/export/test/images/IMG_2473_jpeg_jpg.rf.6284677f9c781b0cfeec54981a17d573.jpg,reviewed-scene-orange-jellyfish,dc5acfb9597b70ab5aed4fd28ba59a87c55b94891bfd93a2d1dbc31ffdb10e34,a685bd5a3bb52fd6b374018141c643d55da9962541a9c7340052a7f63492271b,1,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000272-dc96bee4fe8f.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000272-dc96bee4fe8f.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2477_jpeg_jpg.rf.7b2692f142d53c16ad477065f1f8ae6d.jpg,reviewed-scene-orange-jellyfish,dec7eae0f7c4e86311c73d79adb1e11535dc3f8fa0867133b6d9345b31ea0692,80364142619879c2bdef2099cbf3682e64f57512b0b8babf582bf25cb065d18a,0;1,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/raw/aquarium/export/test/images/IMG_2496_jpeg_jpg.rf.3f91e7f18502074c89fa720a11926fab.jpg,datasets/raw/aquarium/export/test/labels/IMG_2496_jpeg_jpg.rf.3f91e7f18502074c89fa720a11926fab.txt,real,datasets/raw/aquarium/export/test/images/IMG_2496_jpeg_jpg.rf.3f91e7f18502074c89fa720a11926fab.jpg,reviewed-scene-large-blue-shark-ray,5b3781fb9240794b479b3949cf63436b9d4379b7a33e45c4dcbf9e960c37e9e9,93e13f6bf48b061661431828bfcdf7a7c311fc0bc31e1c0b9d0dc999b06269f2,0;4;6,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000162-49e70a700a7d.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000162-49e70a700a7d.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2499_jpeg_jpg.rf.6cbab3719b9063388b5ab3ab826d7bd3.jpg,reviewed-scene-large-blue-shark-ray,d81402aae703006620cb16291e92f14e1314f37bdb01f6a300f926d0fd9222eb,9ddef99b167682f15e504669aa9a085784023a419dd4c7b135bdf8bbb5e96f14,0;1;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000202-e2bebe2e47d2.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000202-e2bebe2e47d2.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2532_jpeg_jpg.rf.2afeb76e5d9372dbbd6fbc53d5b75675.jpg,reviewed-scene-dark-rock-starfish,00e405549dba96e3a6c0a4cbaad31e722a9f9710b783d2f80972dce5a0728d23,1617d3b986d367205d129cce0f85ec57ce3393a74a7175be47e91d965446f458,0;5,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000129-40050b19e0f7.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000129-40050b19e0f7.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2574_jpeg_jpg.rf.ca0c3ad32384309a61e92d9a8bef87b9.jpg,reviewed-scene-orange-jellyfish,c63003d1430112c90a727ffc5085223a455128582ef8e3f033f9980d70b6a763,38898cfcde574341d40b5804ef595fee17fc7808ce387b89ea10a3ed3a1c6650,0;1;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/raw/aquarium/export/test/images/IMG_2582_jpeg_jpg.rf.14f175066ce74b470bf31fa0c7a096cd.jpg,datasets/raw/aquarium/export/test/labels/IMG_2582_jpeg_jpg.rf.14f175066ce74b470bf31fa0c7a096cd.txt,real,datasets/raw/aquarium/export/test/images/IMG_2582_jpeg_jpg.rf.14f175066ce74b470bf31fa0c7a096cd.jpg,reviewed-scene-large-blue-shark-ray,7e9f4a3231b7a953bd3f6eea5df8efd75b9b6d6ba8f7359630c73ae27e84f490,6aeab8b21da8605eedaaf3fe9e0f8db835c3658e75ce5ab2f34d2603162b10ca,0;4;6,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000021-c5dc3b5e2601.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000021-c5dc3b5e2601.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_2588_jpeg_jpg.rf.cb9cea8f05891cfd55a3e93f2908201f.jpg,reviewed-scene-large-blue-shark-ray,41e0ffbc2c96da651df0a88bd3e38b5451cdaeccc2581f3af598a32dc28ca324,176dde589544867af24b5f352c0dc8923f2b4e09b91bf379a93e2974df88a9db,0;6,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000411-5dcab175ab25.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000411-5dcab175ab25.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_8343_jpg.rf.2d88000497d74d72aedc118b125a0c07.jpg,reviewed-scene-freshwater-root-rock,71e8846d09226da050b98474ff047ddded09c51b469583d213e565745ee9e96c,8a5180e301fd2c58824ac6b65be0cc87400ac9a0ff73ad625a4b744703958426,0;1,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000205-9b925e0f5d16.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000205-9b925e0f5d16.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_8452_jpg.rf.6bbff701ab93e29553b3a70137fd4e66.jpg,source-0020,1e15708a4a1ea91a3359344f538c18353b5698bfdb7f2c8e45a39634d9668821,572b9b291977f034ff0271c5d11ac3233d0e3fd3faf933002926043548ac77f1,0,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000317-880a209e74c1.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000317-880a209e74c1.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_8497_MOV-0_jpg.rf.5c59bd1bf7d8fd7a20999d51a79a12c0.jpg,source-0022,2080f823dc134ec0779c87d9a9c0a58c69db200c34ccabd7ce0b954332975f35,17245f943eeebedbc2116654ae5d6cc9c28a9e2b9d15517c525c5cb90baac026,0;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000076-8e1d7a3be6ab.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000076-8e1d7a3be6ab.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_8497_MOV-3_jpg.rf.fd813e14681c8b41e709a500748ce46a.jpg,source-0022,3f06afe2a1d71a9e01a0da87f6309e39b27fa6348b9ff88cf981f4f25d0f5fb7,26c5db7889ec2fb93af5edc9d57d4bdbe80eab98a7c1029af85edc03a7312c49,0;2,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000426-5619076ae625.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000426-5619076ae625.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_8497_MOV-5_jpg.rf.3deffb208d656b7845661c5e33dd1afb.jpg,source-0022,7c986f439cd137a7ca7df5b46f3e4d322695bef998e9b4321a01ab41a3548af6,b4685b9978d3793cb6e546b6bf65218e3e0b75d6abca642e18af614b92eba7a7,0,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000386-91916152fdc0.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000386-91916152fdc0.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_8513_MOV-0_jpg.rf.2a2f77e3f73630b60aaf6ad3ca4ed130.jpg,source-0023,7523621fb29a505fec14a3c03d3bf38630643f7eaab85f050de41fc029c7e1a0,24c431a3b7bea7f9f0bbf1c6b0ab5f689ee7e5640a81c543865102967815da64,0;1;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000142-60d99da6ee7a.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000142-60d99da6ee7a.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_8515_jpg.rf.98a9daca7c5a5bad9872bd7fb2d4f198.jpg,source-0024,d3c598b0d6e7dcaf657dad1076b92827ac530f26918058502c0163748ef6cc67,d7d1885d5872e559f5163b64151de463fa4446739cfd367bc8ad538dd09fc4f9,0;1;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/raw/aquarium/export/test/images/IMG_8582_MOV-0_jpg.rf.aa8304d7a5112d63c8841d96160d42cd.jpg,datasets/raw/aquarium/export/test/labels/IMG_8582_MOV-0_jpg.rf.aa8304d7a5112d63c8841d96160d42cd.txt,real,datasets/raw/aquarium/export/test/images/IMG_8582_MOV-0_jpg.rf.aa8304d7a5112d63c8841d96160d42cd.jpg,source-0025,68fee56cfddd9d51d56fc7a3e922606d9d240d083fe12567f36fc8cea77498be,92f980a473c4ea25ca86a3ce205c7c75b947ce841a97adbdf6cd337413a18515,0;6,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000051-566f4109bc56.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000051-566f4109bc56.txt,synthetic,datasets/raw/aquarium/export/test/images/IMG_8582_MOV-3_jpg.rf.c7dde0639837077f76428d70223368a4.jpg,source-0025,2ed3e59df1fadf94c8200f483ab6b4886ab81c98a5885893a50123fa8e35970d,a695a15cd2882daf36064dae79dd0de5094d4bd7ba02ee6c372b2ebe672e942a,0;4,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/raw/aquarium/export/test/images/IMG_8582_MOV-5_jpg.rf.9d7a26fbf145ce39ab0831b4e6bc1f1e.jpg,datasets/raw/aquarium/export/test/labels/IMG_8582_MOV-5_jpg.rf.9d7a26fbf145ce39ab0831b4e6bc1f1e.txt,real,datasets/raw/aquarium/export/test/images/IMG_8582_MOV-5_jpg.rf.9d7a26fbf145ce39ab0831b4e6bc1f1e.jpg,source-0025,41e9e56bdf5f5c243c2d37905cd72b736e96a3a989fc89d9b25402f934d7d88e,ee66419031de905f97262df5fcda4a41e9980faf856924ced939691ee85a1d74,0;6,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
real_25,datasets/processed/aquarium/synthetic/v1/images/synthetic-000406-0779eb139f41.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000406-0779eb139f41.txt,synthetic,datasets/raw/aquarium/export/train/images/IMG_2274_jpeg_jpg.rf.2f319e949748145fb22dcb52bb325a0c.jpg,source-0029,a668b78f49bdcea468733a20725a9f8526af975d917494d66fae2a30b218e095,2ba1cefe99265c4a23c6ae54ecce2a9b919b8b73ef73b7bf24fc78e11800ad2b,0;2,42,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,3dbd84054e5b2f9d95a3841974cf9c8bd3b987dcd5b84da0be91a06d9b0989ec
